""	"ID"	"Symbol"	"COL"	"ROW"	"NAME"
"28900"	"TC08000528.hg.1"	"LRRCC1"	"NA"	"NA"	"NM_033402"
"28901"	"TC08000529.hg.1"	"E2F5"	"NA"	"NA"	"NM_001083588"
"28902"	"TC08000531.hg.1"	"CA2"	"NA"	"NA"	"NM_000067"
"28903"	"TC08000532.hg.1"	"OTTHUMG00000164945"	"NA"	"NA"	"OTTHUMT00000381102"
"28904"	"TC08000533.hg.1"	"LOC101060540"	"NA"	"NA"	"ENST00000425429"
"28905"	"TC08000534.hg.1"	"NA"	"NA"	"NA"	"---"
"28906"	"TC08000535.hg.1"	"OTTHUMG00000163604"	"NA"	"NA"	"OTTHUMT00000374498"
"28907"	"TC08000536.hg.1"	"ATP6V0D2"	"NA"	"NA"	"NM_152565"
"28908"	"TC08000537.hg.1"	"OTTHUMG00000163662"	"NA"	"NA"	"OTTHUMT00000374703"
"28909"	"TC08000538.hg.1"	"WWP1"	"NA"	"NA"	"NM_007013"
"28910"	"TC08000539.hg.1"	"CPNE3"	"NA"	"NA"	"NM_003909"
"28911"	"TC08000540.hg.1"	"OTTHUMG00000163740"	"NA"	"NA"	"OTTHUMT00000375110"
"28912"	"TC08000541.hg.1"	"OTTHUMG00000163741"	"NA"	"NA"	"OTTHUMT00000375111"
"28913"	"TC08000542.hg.1"	"CNBD1"	"NA"	"NA"	"BC117328"
"28914"	"TC08000543.hg.1"	"OTTHUMG00000163768"	"NA"	"NA"	"OTTHUMT00000375303"
"28915"	"TC08000544.hg.1"	"OTTHUMG00000163770"	"NA"	"NA"	"OTTHUMT00000375327"
"28916"	"TC08000545.hg.1"	"RIPK2"	"NA"	"NA"	"NM_003821"
"28917"	"TC08000546.hg.1"	"OSGIN2"	"NA"	"NA"	"NM_001126111"
"28918"	"TC08000547.hg.1"	"DECR1"	"NA"	"NA"	"NM_001359"
"28919"	"TC08000548.hg.1"	"LINC00534"	"NA"	"NA"	"ENST00000517400"
"28920"	"TC08000549.hg.1"	"RNA5SP273"	"NA"	"NA"	"ENST00000362484"
"28921"	"TC08000550.hg.1"	"LOC100506351"	"NA"	"NA"	"ENST00000501194"
"28922"	"TC08000551.hg.1"	"NECAB1"	"NA"	"NA"	"NM_022351"
"28923"	"TC08000552.hg.1"	"OTTHUMG00000164020"	"NA"	"NA"	"OTTHUMT00000376783"
"28924"	"TC08000553.hg.1"	"OTUD6B"	"NA"	"NA"	"NM_016023"
"28925"	"TC08000554.hg.1"	"SLC26A7"	"NA"	"NA"	"NM_052832"
"28926"	"TC08000555.hg.1"	"MIR4661"	"NA"	"NA"	"NR_039805"
"28927"	"TC08000556.hg.1"	"NA"	"NA"	"NA"	"---"
"28928"	"TC08000557.hg.1"	"OTTHUMG00000164152"	"NA"	"NA"	"OTTHUMT00000377507"
"28929"	"TC08000558.hg.1"	"NA"	"NA"	"NA"	"---"
"28930"	"TC08000559.hg.1"	"OTTHUMG00000164158"	"NA"	"NA"	"OTTHUMT00000377514"
"28931"	"TC08000560.hg.1"	"OTTHUMG00000164161"	"NA"	"NA"	"OTTHUMT00000377520"
"28932"	"TC08000561.hg.1"	"OTTHUMG00000164195"	"NA"	"NA"	"OTTHUMT00000377760"
"28933"	"TC08000562.hg.1"	"NA"	"NA"	"NA"	"---"
"28934"	"TC08000563.hg.1"	"OTTHUMG00000164236"	"NA"	"NA"	"OTTHUMT00000377887"
"28935"	"TC08000564.hg.1"	"RNA5SP274"	"NA"	"NA"	"ENST00000410484"
"28936"	"TC08000565.hg.1"	"FAM92A1"	"NA"	"NA"	"NM_145269"
"28937"	"TC08000566.hg.1"	"OTTHUMG00000164316"	"NA"	"NA"	"OTTHUMT00000378255"
"28938"	"TC08000567.hg.1"	"RBM12B-AS2"	"NA"	"NA"	"ENST00000517998"
"28939"	"TC08000568.hg.1"	"RBM12B-AS1"	"NA"	"NA"	"NR_027259"
"28940"	"TC08000569.hg.1"	"OTTHUMG00000164319"	"NA"	"NA"	"OTTHUMT00000378263"
"28941"	"TC08000570.hg.1"	"TMEM67"	"NA"	"NA"	"NM_001142301"
"28942"	"TC08000571.hg.1"	"PDP1"	"NA"	"NA"	"NM_001161778"
"28943"	"TC08000572.hg.1"	"OTTHUMG00000164452"	"NA"	"NA"	"OTTHUMT00000378865"
"28944"	"TC08000573.hg.1"	"NA"	"NA"	"NA"	"---"
"28945"	"TC08000574.hg.1"	"OTTHUMG00000164453"	"NA"	"NA"	"OTTHUMT00000378866"
"28946"	"TC08000575.hg.1"	"ESRP1"	"NA"	"NA"	"NM_001034915"
"28947"	"TC08000576.hg.1"	"NA"	"NA"	"NA"	"---"
"28948"	"TC08000577.hg.1"	"DPY19L4"	"NA"	"NA"	"NM_181787"
"28949"	"TC08000578.hg.1"	"INTS8"	"NA"	"NA"	"NM_017864"
"28950"	"TC08000579.hg.1"	"NDUFAF6"	"NA"	"NA"	"NM_152416"
"28951"	"TC08000580.hg.1"	"OTTHUMG00000164729"	"NA"	"NA"	"OTTHUMT00000379953"
"28952"	"TC08000581.hg.1"	"NA"	"NA"	"NA"	"---"
"28953"	"TC08000582.hg.1"	"MIR3150A"	"NA"	"NA"	"NR_036105"
"28954"	"TC08000583.hg.1"	"PLEKHF2"	"NA"	"NA"	"NM_024613"
"28955"	"TC08000584.hg.1"	"LOC100616530"	"NA"	"NA"	"NR_038201"
"28956"	"TC08000585.hg.1"	"OTTHUMG00000164665"	"NA"	"NA"	"OTTHUMT00000379674"
"28957"	"TC08000586.hg.1"	"NA"	"NA"	"NA"	"---"
"28958"	"TC08000587.hg.1"	"OTTHUMG00000164712"	"NA"	"NA"	"OTTHUMT00000379872"
"28959"	"TC08000588.hg.1"	"PTDSS1"	"NA"	"NA"	"NM_014754"
"28960"	"TC08000590.hg.1"	"SDC2"	"NA"	"NA"	"NM_002998"
"28961"	"TC08000591.hg.1"	"CPQ"	"NA"	"NA"	"NM_016134"
"28962"	"TC08000592.hg.1"	"NA"	"NA"	"NA"	"---"
"28963"	"TC08000593.hg.1"	"NA"	"NA"	"NA"	"---"
"28964"	"TC08000594.hg.1"	"MTDH"	"NA"	"NA"	"NM_178812"
"28965"	"TC08000595.hg.1"	"NA"	"NA"	"NA"	"---"
"28966"	"TC08000596.hg.1"	"NA"	"NA"	"NA"	"---"
"28967"	"TC08000597.hg.1"	"LAPTM4B"	"NA"	"NA"	"NM_018407"
"28968"	"TC08000598.hg.1"	"MATN2"	"NA"	"NA"	"NM_002380"
"28969"	"TC08000599.hg.1"	"SNORA72"	"NA"	"NA"	"ENST00000501016"
"28970"	"TC08000600.hg.1"	"NA"	"NA"	"NA"	"---"
"28971"	"TC08000601.hg.1"	"C8orf47"	"NA"	"NA"	"NM_001170806"
"28972"	"TC08000602.hg.1"	"POP1"	"NA"	"NA"	"NM_001145860"
"28973"	"TC08000603.hg.1"	"NA"	"NA"	"NA"	"---"
"28974"	"TC08000604.hg.1"	"KCNS2"	"NA"	"NA"	"NM_020697"
"28975"	"TC08000605.hg.1"	"OTTHUMG00000164864"	"NA"	"NA"	"OTTHUMT00000380652"
"28976"	"TC08000606.hg.1"	"OSR2"	"NA"	"NA"	"NM_001142462"
"28977"	"TC08000607.hg.1"	"OTTHUMG00000164654"	"NA"	"NA"	"OTTHUMT00000379650"
"28978"	"TC08000608.hg.1"	"VPS13B"	"NA"	"NA"	"NM_015243"
"28979"	"TC08000609.hg.1"	"OTTHUMG00000164700"	"NA"	"NA"	"OTTHUMT00000379829"
"28980"	"TC08000610.hg.1"	"NA"	"NA"	"NA"	"---"
"28981"	"TC08000611.hg.1"	"NA"	"NA"	"NA"	"---"
"28982"	"TC08000612.hg.1"	"POLR2K"	"NA"	"NA"	"NM_005034"
"28983"	"TC08000613.hg.1"	"SPAG1"	"NA"	"NA"	"NM_003114"
"28984"	"TC08000614.hg.1"	"NA"	"NA"	"NA"	"---"
"28985"	"TC08000615.hg.1"	"NA"	"NA"	"NA"	"---"
"28986"	"TC08000616.hg.1"	"OTTHUMG00000164738"	"NA"	"NA"	"OTTHUMT00000380010"
"28987"	"TC08000617.hg.1"	"MIR4471"	"NA"	"NA"	"NR_039681"
"28988"	"TC08000618.hg.1"	"OTTHUMG00000164722"	"NA"	"NA"	"OTTHUMT00000379896"
"28989"	"TC08000619.hg.1"	"OTTHUMG00000164723"	"NA"	"NA"	"OTTHUMT00000379898"
"28990"	"TC08000620.hg.1"	"OTTHUMG00000164778"	"NA"	"NA"	"OTTHUMT00000380213"
"28991"	"TC08000621.hg.1"	"NA"	"NA"	"NA"	"---"
"28992"	"TC08000622.hg.1"	"FLJ42969"	"NA"	"NA"	"NR_033962"
"28993"	"TC08000623.hg.1"	"OTTHUMG00000164821"	"NA"	"NA"	"OTTHUMT00000380468"
"28994"	"TC08000624.hg.1"	"NA"	"NA"	"NA"	"---"
"28995"	"TC08000625.hg.1"	"OTTHUMG00000164822"	"NA"	"NA"	"OTTHUMT00000380469"
"28996"	"TC08000626.hg.1"	"OTTHUMG00000164828"	"NA"	"NA"	"OTTHUMT00000380520"
"28997"	"TC08000627.hg.1"	"RNU7-67P"	"NA"	"NA"	"ENST00000459003"
"28998"	"TC08000628.hg.1"	"NACAP1"	"NA"	"NA"	"NR_002182"
"28999"	"TC08000629.hg.1"	"GRHL2"	"NA"	"NA"	"NM_024915"
"29000"	"TC08000630.hg.1"	"OTTHUMG00000164875"	"NA"	"NA"	"OTTHUMT00000380725"
"29001"	"TC08000631.hg.1"	"NA"	"NA"	"NA"	"---"
"29002"	"TC08000632.hg.1"	"OTTHUMG00000164878"	"NA"	"NA"	"OTTHUMT00000380743"
"29003"	"TC08000633.hg.1"	"NA"	"NA"	"NA"	"---"
"29004"	"TC08000634.hg.1"	"OTTHUMG00000164777"	"NA"	"NA"	"OTTHUMT00000380206"
"29005"	"TC08000635.hg.1"	"ODF1"	"NA"	"NA"	"NM_024410"
"29006"	"TC08000636.hg.1"	"FLJ45248"	"NA"	"NA"	"ENST00000405813"
"29007"	"TC08000637.hg.1"	"OTTHUMG00000164839"	"NA"	"NA"	"OTTHUMT00000380559"
"29008"	"TC08000638.hg.1"	"LOC100996457"	"NA"	"NA"	"ENST00000517996"
"29009"	"TC08000639.hg.1"	"OTTHUMG00000164836"	"NA"	"NA"	"OTTHUMT00000380541"
"29010"	"TC08000640.hg.1"	"OTTHUMG00000164837"	"NA"	"NA"	"OTTHUMT00000380542"
"29011"	"TC08000641.hg.1"	"ATP6V1C1"	"NA"	"NA"	"NM_001695"
"29012"	"TC08000642.hg.1"	"OTTHUMG00000164764"	"NA"	"NA"	"OTTHUMT00000380119"
"29013"	"TC08000643.hg.1"	"BAALC"	"NA"	"NA"	"NM_001024372"
"29014"	"TC08000644.hg.1"	"MIR3151"	"NA"	"NA"	"NR_036106"
"29015"	"TC08000645.hg.1"	"FZD6"	"NA"	"NA"	"NM_001164615"
"29016"	"TC08000646.hg.1"	"CTHRC1"	"NA"	"NA"	"NM_001256099"
"29017"	"TC08000647.hg.1"	"NA"	"NA"	"NA"	"---"
"29018"	"TC08000648.hg.1"	"DCAF13"	"NA"	"NA"	"NM_015420"
"29019"	"TC08000649.hg.1"	"NA"	"NA"	"NA"	"---"
"29020"	"TC08000650.hg.1"	"RIMS2"	"NA"	"NA"	"NM_001100117"
"29021"	"TC08000651.hg.1"	"NA"	"NA"	"NA"	"---"
"29022"	"TC08000652.hg.1"	"NA"	"NA"	"NA"	"---"
"29023"	"TC08000653.hg.1"	"DCSTAMP"	"NA"	"NA"	"NM_030788"
"29024"	"TC08000654.hg.1"	"NA"	"NA"	"NA"	"---"
"29025"	"TC08000655.hg.1"	"NA"	"NA"	"NA"	"---"
"29026"	"TC08000656.hg.1"	"NA"	"NA"	"NA"	"---"
"29027"	"TC08000658.hg.1"	"OTTHUMG00000164860"	"NA"	"NA"	"OTTHUMT00000380622"
"29028"	"TC08000659.hg.1"	"OTTHUMG00000164862"	"NA"	"NA"	"OTTHUMT00000380630"
"29029"	"TC08000660.hg.1"	"OXR1"	"NA"	"NA"	"NM_001198532"
"29030"	"TC08000661.hg.1"	"RNA5SP275"	"NA"	"NA"	"ENST00000363936"
"29031"	"TC08000662.hg.1"	"OTTHUMG00000164866"	"NA"	"NA"	"OTTHUMT00000380676"
"29032"	"TC08000663.hg.1"	"EMC2"	"NA"	"NA"	"NM_014673"
"29033"	"TC08000664.hg.1"	"OTTHUMG00000164880"	"NA"	"NA"	"OTTHUMT00000380752"
"29034"	"TC08000665.hg.1"	"TRHR"	"NA"	"NA"	"NM_003301"
"29035"	"TC08000666.hg.1"	"OTTHUMG00000164932"	"NA"	"NA"	"OTTHUMT00000381000"
"29036"	"TC08000667.hg.1"	"ENY2"	"NA"	"NA"	"NM_001193557"
"29037"	"TC08000668.hg.1"	"PKHD1L1"	"NA"	"NA"	"NM_177531"
"29038"	"TC08000669.hg.1"	"EBAG9"	"NA"	"NA"	"NM_004215"
"29039"	"TC08000670.hg.1"	"NA"	"NA"	"NA"	"---"
"29040"	"TC08000671.hg.1"	"NA"	"NA"	"NA"	"---"
"29041"	"TC08000672.hg.1"	"OTTHUMG00000164915"	"NA"	"NA"	"OTTHUMT00000380899"
"29042"	"TC08000673.hg.1"	"OTTHUMG00000164905"	"NA"	"NA"	"OTTHUMT00000380885"
"29043"	"TC08000674.hg.1"	"OTTHUMG00000164883"	"NA"	"NA"	"OTTHUMT00000380771"
"29044"	"TC08000675.hg.1"	"OTTHUMG00000164885"	"NA"	"NA"	"OTTHUMT00000380775"
"29045"	"TC08000676.hg.1"	"MIR2053"	"NA"	"NA"	"NR_031745"
"29046"	"TC08000677.hg.1"	"OTTHUMG00000164895"	"NA"	"NA"	"OTTHUMT00000380838"
"29047"	"TC08000678.hg.1"	"NA"	"NA"	"NA"	"---"
"29048"	"TC08000679.hg.1"	"OTTHUMG00000164897"	"NA"	"NA"	"OTTHUMT00000380873"
"29049"	"TC08000680.hg.1"	"OTTHUMG00000142828"	"NA"	"NA"	"OTTHUMT00000286434"
"29050"	"TC08000681.hg.1"	"NA"	"NA"	"NA"	"---"
"29051"	"TC08000682.hg.1"	"UTP23"	"NA"	"NA"	"NM_032334"
"29052"	"TC08000683.hg.1"	"RAD21-AS1"	"NA"	"NA"	"NR_033886"
"29053"	"TC08000684.hg.1"	"AARD"	"NA"	"NA"	"NM_001025357"
"29054"	"TC08000685.hg.1"	"SLC30A8"	"NA"	"NA"	"NM_001172815"
"29055"	"TC08000686.hg.1"	"OTTHUMG00000164964"	"NA"	"NA"	"OTTHUMT00000381207"
"29056"	"TC08000687.hg.1"	"NA"	"NA"	"NA"	"---"
"29057"	"TC08000688.hg.1"	"NA"	"NA"	"NA"	"---"
"29058"	"TC08000689.hg.1"	"MED30"	"NA"	"NA"	"NM_080651"
"29059"	"TC08000691.hg.1"	"OTTHUMG00000059818"	"NA"	"NA"	"OTTHUMT00000132993"
"29060"	"TC08000692.hg.1"	"SAMD12-AS1"	"NA"	"NA"	"NR_038210"
"29061"	"TC08000693.hg.1"	"RNU6-12"	"NA"	"NA"	"ENST00000384604"
"29062"	"TC08000694.hg.1"	"COLEC10"	"NA"	"NA"	"NM_006438"
"29063"	"TC08000695.hg.1"	"MAL2"	"NA"	"NA"	"NM_052886"
"29064"	"TC08000696.hg.1"	"NA"	"NA"	"NA"	"---"
"29065"	"TC08000697.hg.1"	"NOV"	"NA"	"NA"	"NM_002514"
"29066"	"TC08000698.hg.1"	"DEPTOR"	"NA"	"NA"	"NM_022783"
"29067"	"TC08000699.hg.1"	"OTTHUMG00000165053"	"NA"	"NA"	"OTTHUMT00000381603"
"29068"	"TC08000700.hg.1"	"COL14A1"	"NA"	"NA"	"NM_021110"
"29069"	"TC08000701.hg.1"	"MTBP"	"NA"	"NA"	"NM_022045"
"29070"	"TC08000702.hg.1"	"OTTHUMG00000165042"	"NA"	"NA"	"OTTHUMT00000381540"
"29071"	"TC08000703.hg.1"	"OTTHUMG00000165043"	"NA"	"NA"	"OTTHUMT00000381541"
"29072"	"TC08000704.hg.1"	"NA"	"NA"	"NA"	"---"
"29073"	"TC08000705.hg.1"	"HAS2-AS1"	"NA"	"NA"	"NR_002835"
"29074"	"TC08000706.hg.1"	"OTTHUMG00000164955"	"NA"	"NA"	"OTTHUMT00000381152"
"29075"	"TC08000707.hg.1"	"OTTHUMG00000164966"	"NA"	"NA"	"OTTHUMT00000381217"
"29076"	"TC08000708.hg.1"	"NA"	"NA"	"NA"	"---"
"29077"	"TC08000709.hg.1"	"ZHX2"	"NA"	"NA"	"NM_014943"
"29078"	"TC08000710.hg.1"	"OTTHUMG00000165078"	"NA"	"NA"	"OTTHUMT00000381712"
"29079"	"TC08000711.hg.1"	"OTTHUMG00000165079"	"NA"	"NA"	"OTTHUMT00000381713"
"29080"	"TC08000712.hg.1"	"WDR67"	"NA"	"NA"	"NM_001145088"
"29081"	"TC08000713.hg.1"	"RNY4P5"	"NA"	"NA"	"ENST00000362808"
"29082"	"TC08000714.hg.1"	"FAM83A"	"NA"	"NA"	"NM_032899"
"29083"	"TC08000715.hg.1"	"NA"	"NA"	"NA"	"---"
"29084"	"TC08000716.hg.1"	"NA"	"NA"	"NA"	"---"
"29085"	"TC08000717.hg.1"	"WDYHV1"	"NA"	"NA"	"NM_018024"
"29086"	"TC08000718.hg.1"	"NA"	"NA"	"NA"	"---"
"29087"	"TC08000719.hg.1"	"OTTHUMG00000164986"	"NA"	"NA"	"OTTHUMT00000381305"
"29088"	"TC08000720.hg.1"	"FAM91A1"	"NA"	"NA"	"NM_144963"
"29089"	"TC08000721.hg.1"	"FER1L6"	"NA"	"NA"	"NM_001039112"
"29090"	"TC08000722.hg.1"	"NA"	"NA"	"NA"	"---"
"29091"	"TC08000723.hg.1"	"OTTHUMG00000165019"	"NA"	"NA"	"OTTHUMT00000381462"
"29092"	"TC08000724.hg.1"	"TRMT12"	"NA"	"NA"	"NM_017956"
"29093"	"TC08000726.hg.1"	"NDUFB9"	"NA"	"NA"	"NM_005005"
"29094"	"TC08000727.hg.1"	"LINC00964"	"NA"	"NA"	"NR_027321"
"29095"	"TC08000728.hg.1"	"ZNF572"	"NA"	"NA"	"NM_152412"
"29096"	"TC08000729.hg.1"	"SQLE"	"NA"	"NA"	"NM_003129"
"29097"	"TC08000730.hg.1"	"KIAA0196-AS1"	"NA"	"NA"	"ENST00000519140"
"29098"	"TC08000731.hg.1"	"NSMCE2"	"NA"	"NA"	"NM_173685"
"29099"	"TC08000732.hg.1"	"NA"	"NA"	"NA"	"---"
"29100"	"TC08000733.hg.1"	"TRIB1"	"NA"	"NA"	"NM_025195"
"29101"	"TC08000734.hg.1"	"OTTHUMG00000165008"	"NA"	"NA"	"OTTHUMT00000381434"
"29102"	"TC08000735.hg.1"	"OTTHUMG00000165008"	"NA"	"NA"	"OTTHUMT00000381435"
"29103"	"TC08000736.hg.1"	"NA"	"NA"	"NA"	"---"
"29104"	"TC08000737.hg.1"	"OTTHUMG00000165030"	"NA"	"NA"	"OTTHUMT00000381483"
"29105"	"TC08000738.hg.1"	"OTTHUMG00000165031"	"NA"	"NA"	"OTTHUMT00000381484"
"29106"	"TC08000739.hg.1"	"OTTHUMG00000165032"	"NA"	"NA"	"OTTHUMT00000381485"
"29107"	"TC08000740.hg.1"	"NA"	"NA"	"NA"	"---"
"29108"	"TC08000741.hg.1"	"OTTHUMG00000165033"	"NA"	"NA"	"OTTHUMT00000381486"
"29109"	"TC08000742.hg.1"	"OTTHUMG00000165044"	"NA"	"NA"	"OTTHUMT00000381544"
"29110"	"TC08000743.hg.1"	"OTTHUMG00000165045"	"NA"	"NA"	"OTTHUMT00000381546"
"29111"	"TC08000744.hg.1"	"NA"	"NA"	"NA"	"---"
"29112"	"TC08000745.hg.1"	"PCAT1"	"NA"	"NA"	"ENST00000519319"
"29113"	"TC08000746.hg.1"	"PCAT1"	"NA"	"NA"	"NR_045262"
"29114"	"TC08000747.hg.1"	"OTTHUMG00000165067"	"NA"	"NA"	"OTTHUMT00000381646"
"29115"	"TC08000748.hg.1"	"POU5F1B"	"NA"	"NA"	"NM_001159542"
"29116"	"TC08000749.hg.1"	"MYC"	"NA"	"NA"	"NM_002467"
"29117"	"TC08000750.hg.1"	"MIR1204"	"NA"	"NA"	"NR_031609"
"29118"	"TC08000751.hg.1"	"NA"	"NA"	"NA"	"---"
"29119"	"TC08000752.hg.1"	"MIR1205"	"NA"	"NA"	"NR_031610"
"29120"	"TC08000753.hg.1"	"NA"	"NA"	"NA"	"---"
"29121"	"TC08000754.hg.1"	"MIR1206"	"NA"	"NA"	"NR_031611"
"29122"	"TC08000755.hg.1"	"MIR1207"	"NA"	"NA"	"NR_031612"
"29123"	"TC08000756.hg.1"	"MIR1208"	"NA"	"NA"	"NR_031613"
"29124"	"TC08000757.hg.1"	"NA"	"NA"	"NA"	"---"
"29125"	"TC08000758.hg.1"	"NA"	"NA"	"NA"	"---"
"29126"	"TC08000759.hg.1"	"NA"	"NA"	"NA"	"---"
"29127"	"TC08000760.hg.1"	"OTTHUMG00000164849"	"NA"	"NA"	"OTTHUMT00000380583"
"29128"	"TC08000761.hg.1"	"OTTHUMG00000164852"	"NA"	"NA"	"OTTHUMT00000380588"
"29129"	"TC08000762.hg.1"	"OTTHUMG00000164853"	"NA"	"NA"	"OTTHUMT00000380594"
"29130"	"TC08000763.hg.1"	"OTTHUMG00000164854"	"NA"	"NA"	"OTTHUMT00000380595"
"29131"	"TC08000764.hg.1"	"NA"	"NA"	"NA"	"---"
"29132"	"TC08000765.hg.1"	"OTTHUMG00000164758"	"NA"	"NA"	"OTTHUMT00000380084"
"29133"	"TC08000766.hg.1"	"OTTHUMG00000164760"	"NA"	"NA"	"OTTHUMT00000380088"
"29134"	"TC08000767.hg.1"	"EFR3A"	"NA"	"NA"	"NM_015137"
"29135"	"TC08000768.hg.1"	"PHF20L1"	"NA"	"NA"	"NM_016018"
"29136"	"TC08000769.hg.1"	"TG"	"NA"	"NA"	"NM_003235"
"29137"	"TC08000770.hg.1"	"WISP1"	"NA"	"NA"	"NM_001204869"
"29138"	"TC08000771.hg.1"	"OTTHUMG00000164537"	"NA"	"NA"	"OTTHUMT00000379148"
"29139"	"TC08000772.hg.1"	"OTTHUMG00000164540"	"NA"	"NA"	"OTTHUMT00000379151"
"29140"	"TC08000773.hg.1"	"ZFAT-AS1"	"NA"	"NA"	"NR_002438"
"29141"	"TC08000774.hg.1"	"OTTHUMG00000164325"	"NA"	"NA"	"OTTHUMT00000378289"
"29142"	"TC08000775.hg.1"	"OTTHUMG00000164326"	"NA"	"NA"	"OTTHUMT00000378290"
"29143"	"TC08000776.hg.1"	"OTTHUMG00000164327"	"NA"	"NA"	"OTTHUMT00000378291"
"29144"	"TC08000777.hg.1"	"LOC286094"	"NA"	"NA"	"NR_026706"
"29145"	"TC08000778.hg.1"	"KHDRBS3"	"NA"	"NA"	"NM_006558"
"29146"	"TC08000779.hg.1"	"OTTHUMG00000164124"	"NA"	"NA"	"OTTHUMT00000377376"
"29147"	"TC08000780.hg.1"	"OTTHUMG00000164125"	"NA"	"NA"	"OTTHUMT00000377378"
"29148"	"TC08000781.hg.1"	"OTTHUMG00000164139"	"NA"	"NA"	"OTTHUMT00000377405"
"29149"	"TC08000782.hg.1"	"NA"	"NA"	"NA"	"---"
"29150"	"TC08000783.hg.1"	"OTTHUMG00000164174"	"NA"	"NA"	"OTTHUMT00000377597"
"29151"	"TC08000784.hg.1"	"OTTHUMG00000164175"	"NA"	"NA"	"OTTHUMT00000377598"
"29152"	"TC08000785.hg.1"	"NA"	"NA"	"NA"	"---"
"29153"	"TC08000786.hg.1"	"OTTHUMG00000164204"	"NA"	"NA"	"OTTHUMT00000377784"
"29154"	"TC08000787.hg.1"	"C8orf17"	"NA"	"NA"	"ENST00000507535"
"29155"	"TC08000788.hg.1"	"CHRAC1"	"NA"	"NA"	"NM_017444"
"29156"	"TC08000789.hg.1"	"OTTHUMG00000164221"	"NA"	"NA"	"OTTHUMT00000377845"
"29157"	"TC08000790.hg.1"	"OTTHUMG00000164249"	"NA"	"NA"	"OTTHUMT00000377931"
"29158"	"TC08000791.hg.1"	"RNA5SP278"	"NA"	"NA"	"ENST00000517055"
"29159"	"TC08000792.hg.1"	"OTTHUMG00000164253"	"NA"	"NA"	"OTTHUMT00000377944"
"29160"	"TC08000793.hg.1"	"DENND3"	"NA"	"NA"	"NM_014957"
"29161"	"TC08000794.hg.1"	"OTTHUMG00000164478"	"NA"	"NA"	"OTTHUMT00000378942"
"29162"	"TC08000795.hg.1"	"OTTHUMG00000164480"	"NA"	"NA"	"OTTHUMT00000378944"
"29163"	"TC08000796.hg.1"	"OTTHUMG00000164481"	"NA"	"NA"	"OTTHUMT00000378964"
"29164"	"TC08000797.hg.1"	"LOC731779"	"NA"	"NA"	"NR_024441"
"29165"	"TC08000798.hg.1"	"PTP4A3"	"NA"	"NA"	"NM_007079"
"29166"	"TC08000799.hg.1"	"NA"	"NA"	"NA"	"---"
"29167"	"TC08000800.hg.1"	"OTTHUMG00000156281"	"NA"	"NA"	"OTTHUMT00000343730"
"29168"	"TC08000801.hg.1"	"NA"	"NA"	"NA"	"---"
"29169"	"TC08000802.hg.1"	"OTTHUMG00000164381"	"NA"	"NA"	"OTTHUMT00000378542"
"29170"	"TC08000803.hg.1"	"MIR4472-1"	"NA"	"NA"	"NR_039682"
"29171"	"TC08000804.hg.1"	"LINC00051"	"NA"	"NA"	"NR_024378"
"29172"	"TC08000805.hg.1"	"OTTHUMG00000164869"	"NA"	"NA"	"OTTHUMT00000380686"
"29173"	"TC08000806.hg.1"	"BAI1"	"NA"	"NA"	"NM_001702"
"29174"	"TC08000807.hg.1"	"OTTHUMG00000164826"	"NA"	"NA"	"OTTHUMT00000380518"
"29175"	"TC08000808.hg.1"	"PSCA"	"NA"	"NA"	"NM_005672"
"29176"	"TC08000809.hg.1"	"LY6K"	"NA"	"NA"	"NM_001160354"
"29177"	"TC08000810.hg.1"	"THEM6"	"NA"	"NA"	"NM_016647"
"29178"	"TC08000811.hg.1"	"OTTHUMG00000164675"	"NA"	"NA"	"OTTHUMT00000379714"
"29179"	"TC08000812.hg.1"	"OTTHUMG00000164676"	"NA"	"NA"	"OTTHUMT00000379715"
"29180"	"TC08000813.hg.1"	"GML"	"NA"	"NA"	"NM_002066"
"29181"	"TC08000814.hg.1"	"LY6E"	"NA"	"NA"	"NM_001127213"
"29182"	"TC08000815.hg.1"	"C8orf31"	"NA"	"NA"	"NM_173687"
"29183"	"TC08000816.hg.1"	"GPIHBP1"	"NA"	"NA"	"NM_178172"
"29184"	"TC08000818.hg.1"	"ZNF696"	"NA"	"NA"	"NM_030895"
"29185"	"TC08000819.hg.1"	"NA"	"NA"	"NA"	"---"
"29186"	"TC08000820.hg.1"	"RHPN1"	"NA"	"NA"	"NM_052924"
"29187"	"TC08000821.hg.1"	"OTTHUMG00000165016"	"NA"	"NA"	"OTTHUMT00000381459"
"29188"	"TC08000822.hg.1"	"OTTHUMG00000165017"	"NA"	"NA"	"OTTHUMT00000381460"
"29189"	"TC08000823.hg.1"	"OTTHUMG00000165015"	"NA"	"NA"	"OTTHUMT00000381458"
"29190"	"TC08000824.hg.1"	"GSDMD"	"NA"	"NA"	"NM_001166237"
"29191"	"TC08000825.hg.1"	"NA"	"NA"	"NA"	"---"
"29192"	"TC08000826.hg.1"	"NA"	"NA"	"NA"	"---"
"29193"	"TC08000827.hg.1"	"TIGD5"	"NA"	"NA"	"ENST00000504548"
"29194"	"TC08000828.hg.1"	"ZNF623"	"NA"	"NA"	"NM_014789"
"29195"	"TC08000829.hg.1"	"ZNF623"	"NA"	"NA"	"ENST00000532796"
"29196"	"TC08000830.hg.1"	"ZNF707"	"NA"	"NA"	"NM_001100598"
